,reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sentiment
949,"✅     Venice to London City. Really we had a great experience with British Airways. We enjoyed very much flying with British Airways. Lovely staff and great service.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,"✅     San Francisco to London. Terrible service and food. Cramped uncomfortable seats and terrible entertainment, in one of my flights it wasn’t working. The crew couldn’t care less, I will not fly with them again !!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,"✅     Heathrow to Vancouver. The seats booked not given, took 3 months to respond to a complaint after submitting multiple messages to them for an update. A dirty plane, fantastic front line staff I would never fly BA again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,"✅     London to Bucharest. First class ground staff but in the air it's quite a disappointment. The basic economy seats have so little cushion it is agony to sit for longer than 15"" in them. And £1.95 for a can of coca-cola? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,"✅     I forgot I had purchased a hand baggage only fare. At the airport I was charged more than 60 euros for my bag which came out as almost as much as the fare itself cost. The staff at check-in could not have been less helpful. The whole experience was of a bad low-cost airline. Boarding process saw me in Category 5 having to board last, not so much as a glass of water is offered. The seats have very little legroom and just one toilet for the A319 economy cabin. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,"✅     When the passenger in front reclines his/her seat, it makes it very difficult to get in and out of one's seat. As the arm rests do not go all the way up, the middle/window seat passengers have to climb over. There is little leg room and no leg rest. The Boeing 777 IFE screen is smaller than the ones on the British Airway's 747-400s and could do with an upgrade. The saving grace on this flight was the excellent service from a dedicated and very professional flight crew.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,"✅     Boston to London. World Traveler seats. Nice headrest. Legroom okay but overall very cramped especially when the passenger in front reclines his/her seat. The seat back was almost in my lap making it impossible to read British Airways' magazine or even use my iPad. We ordered special meals (Halal and low sodium). The Muslim meal (chicken tikka masala with naan) was restaurant quality. Flavorful and not spicy hot. The gulab jamun dessert was also restaurant quality and just like mom's. The low sodium meal - herb roasted chicken, tomato rice, petite broccoli, diced red pepper and carrots was delicious. Dessert consisted of fresh blueberries and blackberries. The IFE was very good. Bright and clear LED screens with a good selection of entertainment and movies in several languages. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,"✅     London to Athens. We were fortunate to get exit row seats in advance. They were spacious with plenty of legroom. They had more width than the cramped Boeing 747-400 that we had just flown in on. We each had a carry on; however, during the transit process, British Airways ground staff made us check one of our carry on bags.  I have no idea what criteria they used to select passengers to check their carry on bags. Bare bones service, no meals (which is okay), no complimentary soft drinks or water. Bottled water was available for purchase. In hindsight, we would have been better off flying on Aegean Airlines.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,"✅     London to Johannesburg. So impressed by the lady that checked us in. Something went wrong with my booking, I was supposed to fly at 18:10 (with my boyfriend) back home to South Africa after our visit in UK, but somehow my ticket was booked at 21:10. We didn’t even notice that until she had brought it up at the check-in. I was so shocked by the fact that I would be traveling all by myself (It’s my first trip overseas). She was so willing to help and she fixed it within a matter of 1 minute. We obviously thought that we would not be able to sit next to each other. With grateful hearts we were checking in our bags. When she gave us our boarding passes she mentioned that we have the best seats on the aircraft! How awesome is that! Thank you British Airways and their helpful staff.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,"✅     Newark to Bangalore return via London on BA premium economy (World Traveler Plus). I paid about 40% more for premium economy (about $600 extra) so approximately $150 per leg. Was it worth it? I'd say broadly yes, though I wouldn't want to pay very much more than that and it would be harder to justify if only one leg of 6-7 hours was involved. Before Boarding: Premium economy does get a standard 2 checked bag allowance whereas economy is 1 bag though there are numerous exceptions where they allow 2 (and India to US/Canada is one of those exceptions though it isn't clear if it applies for travel originating at either end). So I am not sure if I got an extra bag or not but I did use the 2 bag allowance Boarding: You board in Zone 3 after First/Business & the oneworld elites. That is helpful as you do get dibs on the overhead storage - if it doesn't fit in premium economy you can always put it in front or behind before economy begins boarding. This means you also get off fairly quickly - which can help if you're in a hurry to get through security at Heathrow for a connecting flight or through immigration at your final destination. In Flight: There is a welcome drink for premium economy (champagne, juice, water depending on the departure time). There is also a hot towel service also. 787 cabin: The 787-9 has a nicely done premium economy cabin. 2-3-2 seating as opposed to 3-3-3 in economy. So a somewhat wider seat. Seat pitch is also decent. These are new style slimmer seats though possibly less cushioned than what you get on older seats - but seat was comfortable. The food tray comes out of the armrest and there is some seat back storage (though not much). There is a small drinks tray built into the front of the arm rest which you share with your neighbor. There is a recliner style footrest with support for the calf. You do get a noise canceling headset which is nice and a basic amenities kit with eyeshades, socks and toothpaste. The seat back screen is large and easy to use. There is no restroom in the cabin but one immediately behind in economy - so not a long walk 777 cabin: 777 has a 2-4-2 seating in premium economy (same as club world) as opposed to 3-3-3 in economy. The 777 version used on the LHR-BLR sector has a very small premium economy cabin - just 3 rows of seats. This gives it a sort of cosy feel. You do have to walk all the way through the economy section immediately behind you to get to the restroom. Economy looked pretty full on both the legs on the 777 but premium economy was not full - and I had the seat next to me vacant on both legs. That helped me stretch out for sure. The seat back screen on the old 777 is much smaller and the seats are older but possibly more cushioned than the slimmer 787 seats. Food: Nothing much here. I didn't think it was all that different from what a regular economy meal would have been. It was OK - nothing to write home about. All in all, for such a long journey, the premium economy product did offer some additional comfort along with the early boarding and baggage. Worth it on extra long haul like US to India. Bit harder to justify on shorter flights or fewer legs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,"✅     London to Berlin scheduled for 21st December. On approach to the airport, I got a message saying that my flight was canceled. No explanation was given. As I arrived at the airport, staff acted very confused and said their rerouting center is closed for the evening due to issues, and if I wanted to travel in the next days ahead of Christmas I should book my own travel with another airline or train company (e.g. Eurostar). My costs would  be reimbursed. The airport staff also said no further help from British Airways is available on the day to due airport issues. I felt the only way out was to rebook myself with a different airline for a hefty +300 GBP fare for a short haul flight for the next day. As it was Christmas, prices were very high. After I arrived at my destination, a lengthy exchange of messages with British Airways started, and British Airways said in the end they do not compensate costs for rerouting with a different airline (opposite to what their airport staff said on the day of cancellation). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,"✅     London to Mumbai. I have had my battles with the leadership at BA because they would not let me book my seat and pay with their Airmiles. Now they have finally relented and this will please many who earn Airmiles through their credit cards. This is just to illustrate that I boarded BA199 with a slightly negative mindset, a mindset which was changed quickly. Although I travelled Economy, the seat was comfortable, the service excellent, as was the food. If I have a minor quibble, the choice of films seems to have been reduced with many quite old. Is this BA's attempt to reduce costs, because it is quite obvious and detracts from the overall quality of their product. I was particularly impressed with the trouble the cabin staff took to warn us not to take any single-use plastic (e.g. water bottles, duty-free carrier bags) into the terminal where they could result in a stiff fine. Having been grumpy about several aspects of BA's service in the past, I will be writing to the leadership to thank them for the improvements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,✅     Athens to Los Angeles via London. Worst flight experience. I had a ticket from October travelling 1st December. 24hrs they decide to cancel the flight and give me the alternative for another flight 3 hrs later. Athens to Los Angeles via London same day. When arrive at London I realize from the announcement screen that my flight was operated. After I heard the announcement last call before departure. I checked at the BA information desk and confirm my flight (the one was cancelled) I asked them and reply: We found aircraft 12 hrs before and rescheduled flight. I send email and I had same response twice: Flight never operated or rescheduled. I think they had overbooked flight and didnt care about it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,"✅     Our return journey from Sydney to London, which was approximately 22 hours in duration with a stop at Singapore airport, was faced with one major issue. We flew economy class with a two year old, whose inflight entertainment headphone socket wasn’t working. Having paid £723 for our two year olds ticket, you would except the inflight entertainment to be working on such a long flight. Having complained to the cabin crew they did their best but unfortunately the socket could not be fixed. We were offered to move seats to the only 2 seats available however there were three of us so this was not practical. The cabin crew gave us some First Class goodies including a bottle of champagne for the inconvenience caused and they also said that all they could offer us in monitory terms was £25. They said they would contact BA customer services on our behalf to complain and to expect more compensation than what the crew could offer us. By the time we had got off the plane and were in baggage claim, I had already received an email from BA C/S and that they would respond within 48 hours, which they did. However, all the could offered was a £20 voucher to use on another BA flight. I replied declining this and said this was as insult to what we had originally paid for the flight and explained what the cabin crew had said. I also said I had no intention of booking any foreseeable flights with any airline therefore an eVoucher is worthless to me. There was no other alternative or any means of reasoning. The flight was basic and the seats were uncomfortable. BA also offer WiFi on the plane but when you try to use it, they charge £4.99 per hour in economy class.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,"✅    I had flown British Airways from Leeds Bradford to London Heathrow as a part of my journey back home (Thailand) on the 12th December 2018. I arrived at Leeds Bradford 3 hours early so there wasn't a queue at the check-in counter. Check-in process took less than a minute as I already done online check-in, this means I just dropped my luggage. The staff at the airport were very friendly and helpful. I passed through the security control and waited for my aircraft. Boarding process is a mess as there wasn't priority boarding (I flew economy) and no boarding groups, luckily every passenger could board through front and rear door (as the aircraft parked on a remote stand). The aircraft was old but the cabin was modern and clean. The seat was comfortable and had a good wing view. The only downside was the seat was the second to last row at the back so the seat pitch was short (luckily I was only 176m tall so this wasn't a problem). The aircraft was delayed due to slow boarding process and the weather condition, but the crew were very friendly and very helpful. The captain always announce an information for whole flight to let all passenger know the cause of delay and flight information. As the flight departed the crew started on board service. I didn't buy anything as the food option was poor, expensive and they can only be paid by credit cards. It was one hour flight so I didn't expect the top service standard. The flight arrived at London Heathrow on time despite some traffic. Overall, the flight service and crew made this flights enjoyable and to improve this the food and the boarding process should be better.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,"   Gatwick to Tenerife. This aircraft either needs a refit or needs retiring! G-MEDK is by far the most uncomfortable plane I have ever been on. I paid extra for an extra leg room seat - 12A because I always feel happier without my knees under my chin for a four hour flight. I reckon it was no more than half an hour into my flight that the total lack of padding on the seat turned this flight into an ordeal. It was like sitting on concrete! I would imagine that when this aircraft was new (2005 I believe) the leather seating was quite yielding and comfortable but now with thirteen years of backsides compressing the padding, it was dreadful. I took the precaution of changing my seat for the return and sneaking on a seat pad purchased in Lanzarote which, coupled with there being no passengers next to me, made the flight in 11F a little more bearable. Staff were fine on the outward leg but a little tired by the time I returned at night ten days later. I normally travel Easyjet on this route but on this occasion, I used some Avios to make the flight less expensive. Easyjet offer two trolley runs but only 1 on these BA flights. With their diminishing attitude to customer welfare, I will not use BA on any lengthy flights as the service and comfort offered by Easyjet is, in my experience, far superior.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,"✅     Booked a flight through Expedia for June 21019 from Denver to Paris via London on the promise that I could upgrade using Avios. After booking the flight and trying to upgrade, was notified that I could not upgrade the flight due to how I purchased the ticket, paid about $250 for early seat selection on both flights, after buy up to the front of the plane, was notified that my seats were changed to the back of the plane with no explanation, - but found out they gave the seats, that I paid extra for, to another party. Could request a refund, but wouldn't honor what they had sold me in the first place. They would not honor a refund either. Then I became ill and they chose not to refund my fare of $3380 plus paid for upgrades. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,"✅     Johannesburg to London. I had a bulkhead seat on the upper deck. The only advantage is that nobody will step over you during the night. BA has been using the same configuration of seats in business for the last 20 years, and it is time for them to step up their game if they want to keep people flying with them. The business class seat is not wider than the premium economy seat, the difference is that it goes to a full bed. There is no room or to put down a glass other then taking out the table. As it was a late flight (10pm), the crew decided not to offer pre-dinner drinks. I ordered the quick meal option in order to get more sleep. Big mistake: you only get the appetiser (tiny) and the desert (even smaller). I was still hungry and they refused to serve me my main dish as they reserved it for the crew. The trays are removed when everyone else finishes, so much for getting more sleep. The crew never came back until breakfast. That flight was a total disappointment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,"✅    London to Kuala Lumpur. This is my first time flying with BA to Kuala Lumpur on the Dreamliner 787. Was very excited for this trip as BA has made a come back to fly to Malaysia after stopping the service for many years. I paid to seat at the first row to have a longer leg room. I absolutely regretted and disappointed for the choice. I made a complaint to the crew that my seat (30B) has sunk and I felt uncomfortable to be sitting on this seat for the next 13 hours. Crew only offered me an extra pillow to seat on it, which didn't help either. The tv screen on 30B was also not working and I didn't watch anything during the whole duration of the flight. I would recommend to totally avoid sitting on all row 30 as the seats are so close to the lavatories that you can hear toilets flusing at all time. This will be my last time flying with BA unless the aircraft is changed to perhaps the A380. I am dreading on my next return flight back to London. Crews were friendly and helpful. No fault with that.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,✅     Los Angeles to London Heathrow. Very poor customer service. I checked in 3 hours prior to my flight departure asked  can I have aisle seat and she just said no. I asked her why and she replied that they don’t have any. In the plane there is no place for my bag and the staff said sorry sir we don’t have space and you can put that underneath your seat. They served dinner and said we don’t have any more chicken so you can have pasta. I told him I don’t like pasta and do you have any vegetarian food. He said the pasta is vegetarian. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,✅     Our flight from Seattle to London in November 6th was canceled due to technical problems. After waiting at the airport for 9 hours and staying in the line for 4 hours the BA associate couldn’t find us any immediate flight. They offered us a flight that would arrive in London late November 8th. It would take us 16 hours. Since the purpose of trip was to present a paper in a conference in November 8. I would have missed my presentation by the time we would arrive. My trip was supposed to be 4 days so by the time of arrival I had to return in less than two days. They advised us to cancel the flight and promised to refund our flight tickets as well as the expenses for our accommodation since it was to late to cancel our booking. I filed a claim online based on their instruction.  The customer relation phone number is disconnected. In fact the automatic voice mail says “please don’t chase a call”! The website link they refer to for tracking the claim has an auto message that the link dose not exist. After 1.5 months stressful attempt to connect with customer relations they finally responded by email to tell me that we are not going to receive any refund from them. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,"✅     Gatwick to Barbados. We flew out of Gatwick on the 6th December and back on the 17th Dec. It started well in the newish 1st Class lounge at the South terminal. However, the walk to the gate is miles. It has to be almost 1/2 mile walk which is a joke to be honest. The North terminal, where this flight used to operate from is not only a shorter walk for this flight, the decor and layout is much, much better. I'd guess BA got offered a cheaper deal to move to the S.T. My first impression was how badly the ""new"" 1st Class is holding up. There are scuff marks everywhere. Surface scratches. Bobbles of wear on the seat fabric. It's probably under 5 years of use but looks more like 10. In the WC there are small cracks in the plastic walls and brown stains. Needs a paint job at least. The motley flowers (That BA removed some years ago to save costs, but re-instated) are there. They looked like they had been pinched from a graveyard. Much has been said about the seat being ""an up market business class"" - and this is true. It is not a true 1st Class in the sense of what Emirates and Singapore Airlines offer. (I have flown both in 1st). The food is also business class quality. More casual dining rather than fine dining. Taking one meal; it starts with an Amuse Bouche. One motley round mozzarella bit of cheese. One tomato. One bit of green stuff. One straggly piece of prosciutto ham. Total cost about 30p. Outstanding! I then had prosciutto wrapped asparagus with garlic aioli and parmesan. Totally, utterly boring. My wife had the soup which she said was nice. I then had jerk Chicken dish. It was just about okay. The glassware and chinaware was okay. The cutlery was poor quality, the stuff you'd expect in Pizza Express, except the stuff in Pizza Express is better. I accept we are stuck with this 1st product for the next 30 years or so, but there is so much BA could do to improve the ""cheap"" look of their premium product. Quality of presentation, food, champagne, even the menu covers. They trumpet the ""superb"" Laurent Perrier Grand Siecle champagne, which retails at £120 a bottle. Its nice, but we all know this is inferior to what most Airline 1st Class offer in Krug. £20 a bottle more! The alternative to 1st is of course the ghastly ying-yang Club Business Class. The world's most hated Business Class in the sky. I'm a businessman and i know I could run this airline better, from a quality perspective. From a price perspective, if you bundle a 1st Flight as part of a BA holiday, it sort of works out okay-ish. The FAs as always were a very nice bunch of men and women.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,"✅     Moscow to London. Fantastic first class service. The Moscow lounge was surprisingly good, with excellent Runway views. Quick boarding, and I was escorted to my seat by the crew. The new First seats on the 787-9 fleet are a real upgrade from the older product. There's plenty of space, a cupboard and several little storage bins in addition to the overhead bin space. The 23 inch flatscreen IFE screen offered brilliant picture quality and the sound quality was excellent thanks to the noise cancelling headphones. The dinner menu was extensive and the food fantastic, the best airline meal I've had. Drinks were constantly topped up from boarding to arrival. The crew were very attentive and friendly with it. A fantastic experience, and I'll look forward to my next opportunity to fly in this cabin.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,"✅     Johannesburg to London . For supper I asked for warm / hot water to make milky drink as I don't drink tea or coffee for health reasons. Given with no problems. For breakfast I requested the same and I was refused. I explained I don't drink tea or coffee but milk and water."" We don't keep hot water, I can get it once we have finished serving all other customers"". That never came until the lady had to be called to take care of the unwell passenger. I kept my sugar, milk and stirring stick and asked another male cabin crew who was collecting trays after breakfast for the warm water, explaining I have been waiting. He said he will bring it in 5 seconds and he never came back. I felt like a nuisance, deliberately ignored and couldnt bother anyone and the flight started being bumpy in preparation for landing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,"✅     Bridgetown to Gatwick. Booked our return flight in Business/Club Class (at £1,000+ each) only to find BA want to charge an extra £80 each to choose our seats.  Awful seating with their Ying/Yang seating arranged like sardines in a tin. Poor cabin staff attitude - I asked for my seat to be made up into an bed only to be told ""We only do that in First class - if we did that for you we would have to do that for everyone in the cabin and we do not have the staff for that"". I was almost asleep when I was disturbed by food/drinks being passed through the serving hatch (otherwise known as a privacy screen) to the inner seat - This happened 3 times, a sort of sleep deprivation torture. If you are expecting business class levels of service, and the ability to sleep on an overnight flight you will be sadly disappointed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,"✅     Glasgow to New York via London. Morning flight from GLA to LHR was ok. I really miss the complimentary breakfast on the morning flights! We left on time and arrived in plenty of time to make our connection to JFK. On the JFK flight the service was fantastic. The meal was nice and we were offered plenty of drinks throughout the flight. We left and arrived on time. The seat and legroom was fine. My mothers IFE didn't work and she was moved seat, which she appreciated. The cabin crew were very friendly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,"✅     Sydney to London via Singapore. I'm hugely disappointed with the Business class trip. The seating arrangements leave little to be desired, i.e. if you are on the isle you're interrupted by the cabin crew passing food through to or collecting the tray from the person sitting on the inside of you (refer to seat guru for more understanding). Service is slow and once you have your food, good luck getting rid of your tray for about 45 minutes. If you're next to the window, you need to be extremely athletic to go to the toilet as you have to climb over someone legs in order to get out of your seat. The drinks available from the bar could not be less appealing if they tried and good luck trying to get one as the cabin crew are extremely elusive. If you do get a drink, be careful leaving it unattended on your pull out tray, I had two drinks slip off the Teflon type surface and spill all over my arm and seat. Dont get me started with the in-flight entertainment or the lack of it. After I watched two movies (on a 24 hour flight) I was scratching to find anything else decent to watch. The ""new releases"" is a contradiction in terms. There is very little priority giving to Business class when boarding the plane, sure you re called first but because of the plane’s configuration you ultimately have to join the queue to board with the rest of economy. Once you locate your seat you have all of economy filing passed you to get to their seats. I would not recommend BA to anyone.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,"✅     Johannesburg to London. In contrast to our excellent outbound experience, inbound lacked the wow factor. The cabin was full and dominated by a few passengers who seemed to want to demonstrate their importance. Cabin crew were adequate rather than outstanding. The dinner service was unremarkable, too, and the cheese board had shrunk in size between the two flights. My IFE touchscreen struggled to respond to finger presses and the selection of films was no different to the previous month. Sleep quality was reasonable, although the high cabin temperature made the duvet redundant. Breakfast was pretty good. Arrival was on time and we were relieved to find that our bags had made their way from a domestic Comair flight.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,"✅     Antigua to Gatwick. One of the worst business class experience. Entertainment system didn't work and asked the crew for solution and their reply was sorry sir there is no solution. Service super slow 2-3 crew to serve 48 business class passengers. Food bad, beef over cooked, mashed potatoes dry and salad disgusting. Nobody from the crew to help us to prepare our bed. Woke up 20min before landing and offered a yogurt. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,"✅     Gatwick to Barbados. First class was third rate. A disgusting cabin, crumbs on the seat, dirty carpets and finger marks over the controls - it looked as though it hadn't been properly cleaned for days. Poor service and an entertainment system from a different age. I have avoided flying with BA for the last 20 years, now I remember why. Avoid them if your route allows.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,"✅     Cape Town to London. Very unimpressive amenities and service. Unless you have a bulkhead seat, there is no way to leave the seat without either stepping over someone or having them step over you. There is a small storage drawer but nowhere to stow even small carry-on baggage except in the bin above. The food was at best pedestrian and no wine was served with dinner except by request and then it took ages to get. My husband got no cutlery on his tray and couldn't get the attention of steward to rectify (I gave him one of the two sets on mine). I, on the other hand never got the main course. I finally went and asked and it was delivered cold and over-cooked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,"✅     Bucharest to London. They are not giving free food and drinks anymore, you have to pay on short haul. In Bucharest they did not park at the terminal, they shuttle us to and from the plane in the bus. They are charging for checked luggage and ask people to check their hand luggage because 'the flights are too busy'. Avios loyalty reward points will buy you a lot less than it used to. I have no problem with BA turning into a budget airline, but at least charge accordingly, otherwise, it feels like we're being scammed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,"✅    Kuala Lumpur to Mexico City via London. The journey from Malaysia to Mexico alone for business trip would be very boring. However, during my trip from London to Mexico City on 2 Dec 2018, it is quite interesting with the cabin crew facilitating me, especially associated with Muslim needs on food. They are polite and talk to me with big smiles. So, when I returned back to Malaysia and transit in London from Mexico City on 5 Dec 2018, I wished I will be able to meet them again. Hope to see this wonderful cabin crew team again in my next trip.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,"✅     Miami to London. BA are going downhill . Having been offered chicken curry of vegetable pasta on the outward journey, the choice was exactly the same this time.  I explained to the steward that I didn’t like either choice and was it possible to have a salad or some soup from another class but I was told by an extremely rude steward that I could like it or lump it basically. He said I should have put my requests on my account but you can’t account for having the same two options every time you travel and wouldn’t expect them only to have two menus.  The snack before landing was the most disgusting bagel/bun. Totally unacceptable and as for the attitude of the staff, making a bad situation worse. The light didn’t work on my seat so I couldn’t read once the lights went off and the screen was so damaged on my TV, watching was incredibly hard. Entertainment having travelled four times in last month, films have barely changed. I won’t be travelling with them again if at all possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,"✅    I would like to compliment British Airways and their crew for the comfort of the flight, service from the crew and the food served. Before landing we were served with an afternoon tea plate that was a credit to the catering company. Overall a very enjoyable flight from London Gatwick to Tampa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,"✅    Arrived at the airport to discover the flight had been delayed by several hours. During this time no clear information was available from the check-in desk (who were unable to confirm the delay) or elsewhere at the airport. Over an hour after the flight should have taken off, and after most people had purchased refreshments, an announcement was made that each passenger would be entitled to a snack from an airport cafe - however no refunds were provided for the majority of us who had already done so. No complimentary food or drink was provided on board to make up for the delay. We landed at Gatwick minutes before the last train left, meaning we then had to shell out £50 for a taxi home. Despite this, BA refused to pay any compensation as the delay was less than three hours (2 hours 55 minutes to be exact!) and took over a month to respond to my request about it. This airline has been going downhill for several years but this experience cements BA's transformation into an overpriced EasyJet. Will not fly with them again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
